email_id,email_type,email_tone,model,prompt_id,strategy,summary,latency_s,rouge1,rouge2,rougeL,compression_ratio,word_count,tone_preservation,flesch_kincaid,error
E12,single,formal,Claude Sonnet 4.6,BL03,bullets,"## Key Points:

- 📅 **Board meeting: Nov 28, 10:00 AM EST** (Zoom)
- ⚠️ **Decision required: India market entry proposal** — board must vote at this meeting
- 📋 **Pre-read required:** Board pack distributed last Friday — review before attending

**Agenda highlights:**
- CEO: Q3 results + Q4 outlook
- CFO: Financial performance + revised annual forecast
- Risk Committee: Cybersecurity posture review
- Closed session: Executive compensation review

---

**Action for board members:** Read board pack (especially India expansion proposal) before Nov 28.",5.892313241958618,0.4906,0.2115,0.283,0.5726,71,0.1787,34.37,
E12,single,formal,Gemini 2.0 Flash,BL03,bullets,"*   **Board Meeting: Nov 28, 10:00 AM EST (Zoom)**
*   **Action:** Review board pack, especially India expansion proposal.
*   **Decision Required:** Approve/Reject India market entry.
*   **Key Topics:** Q3 Results, Q4 Outlook, Financial Performance, Cybersecurity, Executive Compensation.",1.6703064441680908,0.5143,0.2353,0.3143,0.2823,35,0.1787,13.57,
E12,single,formal,Llama 3 8B,BL03,bullets,"Here are the concise bullet points:

**Key Decisions and Actions:**

* Decide on India market entry for international expansion (30 min)
* Review and approve Q3 results and Q4 outlook (20 min)
* Review and approve revised annual financial forecast (25 min)
* Review and discuss executive compensation (20 min, closed session)

**Other Key Items:**

* Review minutes from previous meeting (10 min)
* Cybersecurity posture review (15 min)
* Next meeting date and any other business (AOB)",1.6739377975463867,0.2642,0.0962,0.1698,0.5726,71,0.1787,33.37,
E12,single,formal,GPT-4o-mini,FP01,formal_paragraph,"The agenda for the upcoming board meeting on November 28th at 10:00 AM EST has been distributed, outlining key discussion points including the CEO's update on Q3 results, the CFO's financial report, and a strategic initiative regarding entry into the Indian market. Board members are advised to review the previously distributed board pack, as a decision on the India expansion proposal is required during this meeting.",3.1303350925445557,0.4423,0.1373,0.3269,0.5565,69,0.6,18.56,
E12,single,formal,GPT-4o,FP01,formal_paragraph,"The upcoming board meeting is scheduled for November 28th at 10:00 AM EST via Zoom, with an agenda that includes the approval of October minutes, updates from the CEO and CFO, a strategic initiative discussion on India market entry, a cybersecurity review, and an executive compensation review in a closed session. Board members are advised to review the distributed board pack, with particular attention to the India expansion proposal, which requires a decision during the meeting.",1.9806697368621826,0.4107,0.1818,0.3214,0.621,77,0.1787,21.49,
E12,single,formal,Claude Haiku,FP01,formal_paragraph,"The Board of Directors is notified of an upcoming meeting scheduled for November 28th at 10:00 AM EST, which will address key organizational matters including Q3 financial results, Q4 projections, and a strategic decision regarding market entry into India. The agenda encompasses seven items of business, with particular emphasis on the international expansion proposal, which requires board approval at this session. Board members are requested to review the distributed materials in advance of the meeting.",3.56166672706604,0.4505,0.1284,0.3423,0.6129,76,0.6,17.42,
E12,single,formal,Claude Sonnet 4.6,FP01,formal_paragraph,"The email, authored by Corporate Secretary Eleanor Vance, provides board members with the agenda for a scheduled meeting on November 28th at 10:00 AM EST, to be conducted via Zoom. Key agenda items include a CEO update on Q3 results and Q4 outlook, a CFO financial performance report, a strategic review of the proposed India market entry — which requires a formal decision at the meeting — and a cybersecurity posture review from the Risk Committee. Board members are reminded to review the previously distributed board pack in advance of the meeting.",3.789752721786499,0.4286,0.1613,0.3651,0.7339,91,0.6,16.73,
E12,single,formal,Gemini 2.0 Flash,FP01,formal_paragraph,"The upcoming board meeting, scheduled for November 28th, will cover key topics including Q3 performance, a revised annual forecast, and an update on the strategic initiative for international expansion into the Indian market, requiring a decision. Board members are expected to review the distributed board pack in advance of the meeting, which also includes a cybersecurity posture review and an executive compensation review in a closed session.",1.8578829765319824,0.3725,0.12,0.2941,0.5403,67,0.1787,20.72,
E12,single,formal,Llama 3 8B,FP01,formal_paragraph,"Here is a professional 2-3 sentence summary of the email:

The upcoming board meeting on November 28th at 10:00 AM EST will cover a range of topics, including the CEO's update on Q3 results and Q4 outlook, the CFO's report on financial performance and revised annual forecast, and a strategic initiative update on the company's international expansion into the Indian market. The meeting will also include a review of the risk committee's cybersecurity posture and an executive compensation review in a closed session. The board pack, distributed last Friday, should be reviewed prior to the meeting, with a decision required on the India expansion proposal.",2.6795787811279297,0.3836,0.2083,0.3425,0.8952,111,0.1787,19.36,
E12,single,formal,GPT-4o-mini,FP02,formal_paragraph,"The email from Eleanor Vance, Corporate Secretary, outlines the agenda for the upcoming board meeting scheduled for November 28th at 10:00 AM EST, with a Zoom link provided. Key agenda items include updates from the CEO and CFO, a strategic initiative on international expansion into the Indian market, and a review of the cybersecurity posture. Board members are required to review the previously distributed board pack, as a decision regarding the India expansion proposal will be necessary during the meeting.",4.433119058609009,0.3448,0.1228,0.2759,0.6532,81,0.6,17.08,
E12,single,formal,GPT-4o,FP02,formal_paragraph,"The upcoming board meeting on November 28th at 10:00 AM EST will address several critical topics, including the approval of October minutes, a CEO update on Q3 results and Q4 outlook, and a CFO report on financial performance and revised annual forecasts. Key discussions will focus on the strategic initiative for international expansion into the India market, requiring a decision from the board, and a cybersecurity posture review by the risk committee. Board members are requested to review the distributed board pack, with particular attention to the India expansion proposal, prior to the meeting.",2.7150776386260986,0.3231,0.125,0.2923,0.7661,95,0.0,18.37,
E12,single,formal,Claude Haiku,FP02,formal_paragraph,"**EXECUTIVE SUMMARY**

The Board of Directors has been notified of an upcoming meeting scheduled for November 28th at 10:00 AM EST to address critical organizational matters, including Q3 financial results, Q4 projections, and a strategic international expansion initiative targeting the India market. Board members are required to review the distributed board pack in advance and be prepared to make a formal decision regarding the India market entry proposal during the meeting. The agenda encompasses seven items, including executive compensation review in closed session, cybersecurity risk assessment, and approval of previous meeting minutes, with an estimated total duration of two hours.",3.8097195625305176,0.3971,0.1493,0.2647,0.8145,101,0.0798,21.72,
E12,single,formal,Claude Sonnet 4.6,FP02,formal_paragraph,"**Executive Summary**

The Corporate Secretary, Eleanor Vance, has notified board members of an upcoming board meeting scheduled for November 28th at 10:00 AM EST, to be conducted via Zoom. The agenda encompasses several key business matters, including a CEO update on Q3 results and Q4 outlook, a CFO financial performance report, a cybersecurity risk review, and an executive compensation session. Board members are required to review the previously distributed board pack in advance of the meeting. Notably, a formal decision is required at this meeting regarding the proposed market entry into India as part of the organization's international expansion strategy.",5.9066386222839355,0.4088,0.1481,0.292,0.8226,102,0.1787,17.26,
E12,single,formal,Gemini 2.0 Flash,FP02,formal_paragraph,"The Corporate Secretary has distributed the agenda for the upcoming board meeting on November 28th at 10:00 AM EST. Key agenda items include the CEO and CFO reports, a strategic initiative update on the India market entry, and a cybersecurity posture review. Board members are required to review the distributed board pack, with particular attention to the India expansion proposal, as a decision is required during the meeting.",1.689680814743042,0.3846,0.2157,0.3269,0.5565,69,0.6,15.27,
E12,single,formal,Llama 3 8B,FP02,formal_paragraph,"Here is a formal executive summary of the email:

The upcoming board meeting, scheduled for November 28th at 10:00 AM EST, will cover a range of key topics, including the CEO's update on Q3 results and Q4 outlook, the CFO's report on financial performance and revised annual forecast, and a strategic initiative update on international expansion, specifically the entry into the Indian market. The board is required to review the board pack distributed last Friday, with a particular focus on the India expansion proposal, which requires a decision at the meeting.",2.889488697052002,0.4186,0.1575,0.3256,0.7581,94,0.6,23.58,
E12,single,formal,GPT-4o-mini,FP03,formal_paragraph,"The upcoming board meeting is scheduled for November 28th at 10:00 AM EST, with a Zoom link provided. Key agenda items include a CEO update on Q3 results, a CFO report on financial performance, and a discussion on the strategic initiative for entering the Indian market, which requires a decision during the meeting. Board members are advised to review the previously distributed board pack in preparation.",3.7633795738220215,0.451,0.16,0.3922,0.5403,67,0.6,13.55,
E12,single,formal,GPT-4o,FP03,formal_paragraph,"The upcoming board meeting on November 28th will cover key topics including Q3 results and Q4 outlook from the CEO, a financial performance report from the CFO, and an update on the international expansion into the India market, which requires a decision. Additionally, the meeting will address cybersecurity posture and executive compensation in a closed session.",1.773714303970337,0.3516,0.1348,0.3297,0.4516,56,0.1787,17.67,
E12,single,formal,Claude Haiku,FP03,formal_paragraph,"# Briefing Summary

The Board of Directors will convene on November 28th at 10:00 AM EST to review Q3 financial results, assess Q4 performance projections, and evaluate a proposed market entry into India as part of the company's international expansion strategy. A decision on the India expansion initiative is required at this meeting, and board members have been asked to review the supporting materials distributed in advance. The agenda also includes updates on cybersecurity risks and executive compensation matters.",4.918592929840088,0.4174,0.1416,0.2957,0.6452,80,0.1787,17.82,
